737308,20180906,26,1,18,2,-1,12
737311,20180909,3,1,47,4,-1,3
737311,20180909,27,-1,21,8,1,21
737311,20180909,7,-1,34,14,1,23
737311,20180909,20,1,27,31,-1,20
737311,20180909,21,1,24,28,-1,16
737311,20180909,22,1,27,13,-1,20
737311,20180909,30,-1,48,23,1,40
737311,20180909,15,-1,20,24,1,15
737311,20180909,16,-1,38,17,1,28
737311,20180909,32,-1,24,1,1,6
737311,20180909,5,1,16,9,-1,8
737311,20180909,10,1,27,29,-1,24
737311,20180909,12,1,24,6,-1,23
737312,20180910,25,-1,48,11,1,17
737312,20180910,18,-1,33,19,1,13
737315,20180913,7,1,34,3,-1,23
737318,20180916,2,1,31,5,-1,24
737318,20180916,17,-1,31,4,1,20
737318,20180916,21,-1,29,12,1,29
737318,20180916,23,1,21,8,-1,18
737318,20180916,20,-1,20,25,1,12
737318,20180916,16,-1,42,27,1,37
737318,20180916,30,1,27,26,-1,21
737318,20180916,31,1,20,13,-1,17
737318,20180916,14,-1,21,32,1,9
737318,20180916,18,1,34,1,-1,0
737318,20180916,28,1,30,11,-1,27
737318,20180916,10,1,20,19,-1,19
737318,20180916,15,1,31,22,-1,20
737318,20180916,9,1,20,24,-1,13
737319,20180917,6,1,24,29,-1,17
737322,20180920,8,1,21,25,-1,17
737325,20180923,23,-1,43,2,1,37
737325,20180923,3,1,27,10,-1,14
737325,20180923,5,1,31,7,-1,21
737325,20180923,24,-1,27,13,1,22
737325,20180923,31,-1,9,15,1,6
737325,20180923,16,1,38,28,-1,27
737325,20180923,20,1,28,19,-1,20
737325,20180923,4,-1,27,21,1,6
737325,20180923,26,1,20,14,-1,16
737325,20180923,32,1,31,12,-1,17
737325,20180923,18,1,35,17,-1,23
737325,20180923,6,-1,16,1,1,14
737325,20180923,29,1,24,9,-1,13
737325,20180923,11,1,26,22,-1,10
737326,20180924,27,-1,30,30,1,27
